id,quarter,months,partial,qtd_return,as_of
iGBM,2022Q2,3,0,0.028376,2026-07
iGBM,2022Q3,3,0,0.029864,2026-07
iGBM,2022Q4,3,0,-0.005933,2026-07
iGBM,2023Q1,3,0,-0.011881,2026-07
iGBM,2023Q2,3,0,0.006319,2026-07
iGBM,2023Q3,3,0,0.025874,2026-07
iGBM,2023Q4,3,0,-0.0087,2026-07
iGBM,2024Q1,3,0,0.045723,2026-07
iGBM,2024Q2,3,0,-0.004143,2026-07
iGBM,2024Q3,3,0,-0.005406,2026-07
iGBM,2024Q4,3,0,0.026978,2026-07
iGBM,2025Q1,3,0,0.028908,2026-07
iGBM,2025Q2,3,0,0.008272,2026-07
iGBM,2025Q3,3,0,0.033077,2026-07
iGBM,2025Q4,3,0,0.024482,2026-07
iGBM,2026Q1,3,0,0.022667,2026-07
iGBM,2026Q2,3,0,0.021427,2026-07
iGBM,2026Q3,1,1,-0.0021,2026-07
iGBMCOM,2006Q1,3,0,0.110078,2026-07
iGBMCOM,2006Q2,3,0,0.061399,2026-07
iGBMCOM,2006Q3,3,0,-0.003985,2026-07
iGBMCOM,2006Q4,3,0,0.144967,2026-07
iGBMCOM,2007Q1,3,0,0.093541,2026-07
iGBMCOM,2007Q2,3,0,0.064091,2026-07
iGBMCOM,2007Q3,3,0,-0.012529,2026-07
iGBMCOM,2007Q4,3,0,0.04768,2026-07
iGBMCOM,2008Q1,3,0,0.045939,2026-07
iGBMCOM,2008Q2,3,0,0.071429,2026-07
iGBMCOM,2008Q3,3,0,-0.132938,2026-07
iGBMCOM,2008Q4,3,0,0.095008,2026-07
iGBMCOM,2009Q1,3,0,0.121145,2026-07
iGBMCOM,2009Q2,3,0,0.061768,2026-07
iGBMCOM,2009Q3,3,0,0.051757,2026-07
iGBMCOM,2009Q4,3,0,0.069897,2026-07
iGBMCOM,2010Q1,3,0,-0.003219,2026-07
iGBMCOM,2010Q2,3,0,0.041328,2026-07
iGBMCOM,2010Q3,3,0,0.039808,2026-07
iGBMCOM,2010Q4,3,0,0.130782,2026-07
iGBMCOM,2011Q1,3,0,0.018053,2026-07
iGBMCOM,2011Q2,3,0,-0.002414,2026-07
iGBMCOM,2011Q3,3,0,-0.027003,2026-07
iGBMCOM,2011Q4,3,0,0.105184,2026-07
iGBMCOM,2012Q1,3,0,0.054853,2026-07
iGBMCOM,2012Q2,3,0,-0.015962,2026-07
iGBMCOM,2012Q3,3,0,0.036958,2026-07
iGBMCOM,2012Q4,3,0,0.029587,2026-07
iGBMCOM,2013Q1,3,0,0.049879,2026-07
iGBMCOM,2013Q2,3,0,0.031656,2026-07
iGBMCOM,2013Q3,3,0,-0.004008,2026-07
iGBMCOM,2013Q4,3,0,0.029991,2026-07
iGBMCOM,2014Q1,3,0,0.070389,2026-07
iGBMCOM,2014Q2,3,0,0.013031,2026-07
iGBMCOM,2014Q3,3,0,0.014292,2026-07
iGBMCOM,2014Q4,3,0,0.044817,2026-07
iGBMCOM,2015Q1,3,0,0.022342,2026-07
iGBMCOM,2015Q2,3,0,-0.000105,2026-07
iGBMCOM,2015Q3,3,0,-0.032151,2026-07
iGBMCOM,2015Q4,3,0,0.000632,2026-07
iGBMCOM,2016Q1,3,0,0.023755,2026-07
iGBMCOM,2016Q2,3,0,0.046192,2026-07
iGBMCOM,2016Q3,3,0,0.013207,2026-07
iGBMCOM,2016Q4,3,0,0.016496,2026-07
iGBMCOM,2017Q1,3,0,-0.018991,2026-07
iGBMCOM,2017Q2,3,0,-0.076784,2026-07
iGBMCOM,2017Q3,3,0,0.025388,2026-07
iGBMCOM,2017Q4,3,0,0.011457,2026-07
iGBMCOM,2018Q1,3,0,-0.002556,2026-07
iGBMCOM,2018Q2,3,0,0.039367,2026-07
iGBMCOM,2018Q3,3,0,0.052644,2026-07
iGBMCOM,2018Q4,3,0,-0.010283,2026-07
iGBMCOM,2019Q1,3,0,0.041383,2026-07
iGBMCOM,2019Q2,3,0,0.038516,2026-07
iGBMCOM,2019Q3,3,0,-0.009945,2026-07
iGBMCOM,2019Q4,3,0,0.02832,2026-07
iGBMCOM,2020Q1,3,0,0.107745,2026-07
iGBMCOM,2020Q2,3,0,0.091777,2026-07
iGBMCOM,2020Q3,3,0,0.035983,2026-07
iGBMCOM,2020Q4,3,0,0.033041,2026-07
iGBMCOM,2021Q1,3,0,0.028854,2026-07
iGBMCOM,2021Q2,3,0,0.087466,2026-07
iGBMCOM,2021Q3,3,0,0.059343,2026-07
iGBMCOM,2021Q4,3,0,0.074324,2026-07
iGBMCOM,2022Q1,3,0,0.10311,2026-07
iGBMCOM,2022Q2,3,0,0.03548,2026-07
iGBMCOM,2022Q3,3,0,-0.020297,2026-07
iGBMCOM,2022Q4,3,0,0.035671,2026-07
iGBMCOM,2023Q1,3,0,0.009464,2026-07
iGBMCOM,2023Q2,3,0,-0.022469,2026-07
iGBMCOM,2023Q3,3,0,0.039558,2026-07
iGBMCOM,2023Q4,3,0,-0.005945,2026-07
iGBMCOM,2024Q1,3,0,0.034769,2026-07
iGBMCOM,2024Q2,3,0,-0.011611,2026-07
iGBMCOM,2024Q3,3,0,-0.024239,2026-07
iGBMCOM,2024Q4,3,0,0.019798,2026-07
iGBMCOM,2025Q1,3,0,-0.007497,2026-07
iGBMCOM,2025Q2,3,0,-0.004135,2026-07
iGBMCOM,2025Q3,3,0,0.015066,2026-07
iGBMCOM,2025Q4,3,0,0.029843,2026-07
iGBMCOM,2026Q1,3,0,-0.013248,2026-07
iGBMCOM,2026Q2,3,0,-0.005871,2026-07
iGBMCOM,2026Q3,1,1,0.0057,2026-07
iGBMDSC,2001Q1,3,0,0.094427,2026-07
iGBMDSC,2001Q2,3,0,0.03428,2026-07
iGBMDSC,2001Q3,3,0,0.042851,2026-07
iGBMDSC,2001Q4,3,0,0.026704,2026-07
iGBMDSC,2002Q1,3,0,0.043884,2026-07
iGBMDSC,2002Q2,3,0,0.048621,2026-07
iGBMDSC,2002Q3,3,0,0.035445,2026-07
iGBMDSC,2002Q4,3,0,0.025376,2026-07
iGBMDSC,2003Q1,3,0,0.038378,2026-07
iGBMDSC,2003Q2,3,0,0.109641,2026-07
iGBMDSC,2003Q3,3,0,0.041133,2026-07
iGBMDSC,2003Q4,3,0,0.045773,2026-07
iGBMDSC,2004Q1,3,0,0.040423,2026-07
iGBMDSC,2004Q2,3,0,-0.026879,2026-07
iGBMDSC,2004Q3,3,0,0.013524,2026-07
iGBMDSC,2004Q4,3,0,0.087427,2026-07
iGBMDSC,2005Q1,3,0,0.012523,2026-07
iGBMDSC,2005Q2,3,0,0.027585,2026-07
iGBMDSC,2005Q3,3,0,0.074216,2026-07
iGBMDSC,2005Q4,3,0,0.019279,2026-07
iGBMDSC,2006Q1,3,0,0.058778,2026-07
iGBMDSC,2006Q2,3,0,-0.013751,2026-07
iGBMDSC,2006Q3,3,0,-0.004061,2026-07
iGBMDSC,2006Q4,3,0,0.057673,2026-07
iGBMDSC,2007Q1,3,0,0.029577,2026-07
iGBMDSC,2007Q2,3,0,0.060852,2026-07
iGBMDSC,2007Q3,3,0,0.099373,2026-07
iGBMDSC,2007Q4,3,0,0.080389,2026-07
iGBMDSC,2008Q1,3,0,0.036144,2026-07
iGBMDSC,2008Q2,3,0,0.007666,2026-07
iGBMDSC,2008Q3,3,0,-0.071847,2026-07
iGBMDSC,2008Q4,3,0,-0.027578,2026-07
iGBMDSC,2009Q1,3,0,0.053409,2026-07
iGBMDSC,2009Q2,3,0,0.093244,2026-07
iGBMDSC,2009Q3,3,0,0.072281,2026-07
iGBMDSC,2009Q4,3,0,0.050309,2026-07
iGBMDSC,2010Q1,3,0,0.038456,2026-07
iGBMDSC,2010Q2,3,0,0.021244,2026-07
iGBMDSC,2010Q3,3,0,0.025369,2026-07
iGBMDSC,2010Q4,3,0,0.035605,2026-07
iGBMDSC,2011Q1,3,0,-0.003445,2026-07
iGBMDSC,2011Q2,3,0,0.008742,2026-07
iGBMDSC,2011Q3,3,0,0.029621,2026-07
iGBMDSC,2011Q4,3,0,0.013942,2026-07
iGBMDSC,2012Q1,3,0,0.011406,2026-07
iGBMDSC,2012Q2,3,0,-0.009929,2026-07
iGBMDSC,2012Q3,3,0,0.03183,2026-07
iGBMDSC,2012Q4,3,0,0.033497,2026-07
iGBMDSC,2013Q1,3,0,0.036722,2026-07
iGBMDSC,2013Q2,3,0,0.022302,2026-07
iGBMDSC,2013Q3,3,0,0.003476,2026-07
iGBMDSC,2013Q4,3,0,0.036839,2026-07
iGBMDSC,2014Q1,3,0,0.000965,2026-07
iGBMDSC,2014Q2,3,0,0.00038,2026-07
iGBMDSC,2014Q3,3,0,0.03341,2026-07
iGBMDSC,2014Q4,3,0,0.021803,2026-07
iGBMDSC,2015Q1,3,0,0.056155,2026-07
iGBMDSC,2015Q2,3,0,-0.032837,2026-07
iGBMDSC,2015Q3,3,0,0.017753,2026-07
iGBMDSC,2015Q4,3,0,0.001155,2026-07
iGBMDSC,2016Q1,3,0,-0.014482,2026-07
iGBMDSC,2016Q2,3,0,0.019189,2026-07
iGBMDSC,2016Q3,3,0,-0.000905,2026-07
iGBMDSC,2016Q4,3,0,0.080938,2026-07
iGBMDSC,2017Q1,3,0,-0.031892,2026-07
iGBMDSC,2017Q2,3,0,-0.011366,2026-07
iGBMDSC,2017Q3,3,0,0.01487,2026-07
iGBMDSC,2017Q4,3,0,-0.013859,2026-07
iGBMDSC,2018Q1,3,0,0.00747,2026-07
iGBMDSC,2018Q2,3,0,-0.009779,2026-07
iGBMDSC,2018Q3,3,0,-0.017797,2026-07
iGBMDSC,2018Q4,3,0,-0.012242,2026-07
iGBMDSC,2019Q1,3,0,0.01411,2026-07
iGBMDSC,2019Q2,3,0,0.024973,2026-07
iGBMDSC,2019Q3,3,0,0.001366,2026-07
iGBMDSC,2019Q4,3,0,0.006577,2026-07
iGBMDSC,2020Q1,3,0,-0.015195,2026-07
iGBMDSC,2020Q2,3,0,0.061466,2026-07
iGBMDSC,2020Q3,3,0,0.02651,2026-07
iGBMDSC,2020Q4,3,0,0.064765,2026-07
iGBMDSC,2021Q1,3,0,0.01636,2026-07
iGBMDSC,2021Q2,3,0,0.010752,2026-07
iGBMDSC,2021Q3,3,0,-0.000554,2026-07
iGBMDSC,2021Q4,3,0,0.000935,2026-07
iGBMDSC,2022Q1,3,0,0.068122,2026-07
iGBMDSC,2022Q2,3,0,0.001617,2026-07
iGBMDSC,2022Q3,3,0,0.032539,2026-07
iGBMDSC,2022Q4,3,0,-0.000257,2026-07
iGBMDSC,2023Q1,3,0,-0.028269,2026-07
iGBMDSC,2023Q2,3,0,0.011754,2026-07
iGBMDSC,2023Q3,3,0,0.006605,2026-07
iGBMDSC,2023Q4,3,0,0.016179,2026-07
iGBMDSC,2024Q1,3,0,0.016785,2026-07
iGBMDSC,2024Q2,3,0,-0.004112,2026-07
iGBMDSC,2024Q3,3,0,0.019957,2026-07
iGBMDSC,2024Q4,3,0,0.027333,2026-07
iGBMDSC,2025Q1,3,0,0.043228,2026-07
iGBMDSC,2025Q2,3,0,0.04508,2026-07
iGBMDSC,2025Q3,3,0,0.03592,2026-07
iGBMDSC,2025Q4,3,0,0.034933,2026-07
iGBMDSC,2026Q1,3,0,0.013644,2026-07
iGBMDSC,2026Q2,3,0,0.025448,2026-07
iGBMDSC,2026Q3,1,1,-0.0115,2026-07
iGBMMMA,2000Q1,3,0,0.095905,2026-07
iGBMMMA,2000Q2,3,0,0.032547,2026-07
iGBMMMA,2000Q3,3,0,0.07478,2026-07
iGBMMMA,2000Q4,3,0,0.074612,2026-07
iGBMMMA,2001Q1,3,0,0.148087,2026-07
iGBMMMA,2001Q2,3,0,-0.002777,2026-07
iGBMMMA,2001Q3,3,0,0.114968,2026-07
iGBMMMA,2001Q4,3,0,0.029417,2026-07
iGBMMMA,2002Q1,3,0,0.075731,2026-07
iGBMMMA,2002Q2,3,0,0.121347,2026-07
iGBMMMA,2002Q3,3,0,0.046083,2026-07
iGBMMMA,2002Q4,3,0,0.002019,2026-07
iGBMMMA,2003Q1,3,0,0.014753,2026-07
iGBMMMA,2003Q2,3,0,0.021991,2026-07
iGBMMMA,2003Q3,3,0,0.025373,2026-07
iGBMMMA,2003Q4,3,0,0.016452,2026-07
iGBMMMA,2004Q1,3,0,0.035305,2026-07
iGBMMMA,2004Q2,3,0,0.002498,2026-07
iGBMMMA,2004Q3,3,0,0.003288,2026-07
iGBMMMA,2004Q4,3,0,0.038985,2026-07
iGBMMMA,2005Q1,3,0,0.015331,2026-07
iGBMMMA,2005Q2,3,0,0.00995,2026-07
iGBMMMA,2005Q3,3,0,0.028023,2026-07
iGBMMMA,2005Q4,3,0,0.010972,2026-07
iGBMMMA,2006Q1,3,0,0.044316,2026-07
iGBMMMA,2006Q2,3,0,0.004789,2026-07
iGBMMMA,2006Q3,3,0,0.021375,2026-07
iGBMMMA,2006Q4,3,0,0.035389,2026-07
iGBMMMA,2007Q1,3,0,0.036838,2026-07
iGBMMMA,2007Q2,3,0,0.036841,2026-07
iGBMMMA,2007Q3,3,0,-0.01645,2026-07
iGBMMMA,2007Q4,3,0,0.034415,2026-07
iGBMMMA,2008Q1,3,0,0.055605,2026-07
iGBMMMA,2008Q2,3,0,-0.034004,2026-07
iGBMMMA,2008Q3,3,0,0.011511,2026-07
iGBMMMA,2008Q4,3,0,0.108813,2026-07
iGBMMMA,2009Q1,3,0,0.062933,2026-07
iGBMMMA,2009Q2,3,0,0.05435,2026-07
iGBMMMA,2009Q3,3,0,0.053928,2026-07
iGBMMMA,2009Q4,3,0,0.041868,2026-07
iGBMMMA,2010Q1,3,0,0.035991,2026-07
iGBMMMA,2010Q2,3,0,0.00589,2026-07
iGBMMMA,2010Q3,3,0,0.029844,2026-07
iGBMMMA,2010Q4,3,0,0.014748,2026-07
iGBMMMA,2011Q1,3,0,0.019718,2026-07
iGBMMMA,2011Q2,3,0,-0.001599,2026-07
iGBMMMA,2011Q3,3,0,0.024341,2026-07
iGBMMMA,2011Q4,3,0,0.006951,2026-07
iGBMMMA,2012Q1,3,0,0.036616,2026-07
iGBMMMA,2012Q2,3,0,-0.010487,2026-07
iGBMMMA,2012Q3,3,0,0.036941,2026-07
iGBMMMA,2012Q4,3,0,0.036231,2026-07
iGBMMMA,2013Q1,3,0,0.025519,2026-07
iGBMMMA,2013Q2,3,0,0.042235,2026-07
iGBMMMA,2013Q3,3,0,-0.010099,2026-07
iGBMMMA,2013Q4,3,0,0.04753,2026-07
iGBMMMA,2014Q1,3,0,-0.009875,2026-07
iGBMMMA,2014Q2,3,0,-0.008688,2026-07
iGBMMMA,2014Q3,3,0,0.041543,2026-07
iGBMMMA,2014Q4,3,0,0.010267,2026-07
iGBMMMA,2015Q1,3,0,0.051625,2026-07
iGBMMMA,2015Q2,3,0,-0.017517,2026-07
iGBMMMA,2015Q3,3,0,0.015421,2026-07
iGBMMMA,2015Q4,3,0,-0.003076,2026-07
iGBMMMA,2016Q1,3,0,-0.014801,2026-07
iGBMMMA,2016Q2,3,0,0.013601,2026-07
iGBMMMA,2016Q3,3,0,0.001896,2026-07
iGBMMMA,2016Q4,3,0,0.045875,2026-07
iGBMMMA,2017Q1,3,0,-0.004509,2026-07
iGBMMMA,2017Q2,3,0,-0.010797,2026-07
iGBMMMA,2017Q3,3,0,0.022729,2026-07
iGBMMMA,2017Q4,3,0,-0.007519,2026-07
iGBMMMA,2018Q1,3,0,0.027454,2026-07
iGBMMMA,2018Q2,3,0,0.01012,2026-07
iGBMMMA,2018Q3,3,0,-0.006597,2026-07
iGBMMMA,2018Q4,3,0,-0.023399,2026-07
iGBMMMA,2019Q1,3,0,0.024407,2026-07
iGBMMMA,2019Q2,3,0,0.037775,2026-07
iGBMMMA,2019Q3,3,0,-0.004113,2026-07
iGBMMMA,2019Q4,3,0,0.024502,2026-07
iGBMMMA,2020Q1,3,0,-0.030103,2026-07
iGBMMMA,2020Q2,3,0,0.052901,2026-07
iGBMMMA,2020Q3,3,0,0.032603,2026-07
iGBMMMA,2020Q4,3,0,0.057109,2026-07
iGBMMMA,2021Q1,3,0,0.032806,2026-07
iGBMMMA,2021Q2,3,0,-0.008338,2026-07
iGBMMMA,2021Q3,3,0,-0.006513,2026-07
iGBMMMA,2021Q4,3,0,0.001583,2026-07
iGBMMMA,2022Q1,3,0,0.063248,2026-07
iGBMMMA,2022Q2,3,0,0.028437,2026-07
iGBMMMA,2022Q3,3,0,0.042332,2026-07
iGBMMMA,2022Q4,3,0,-0.010828,2026-07
iGBMMMA,2023Q1,3,0,-0.009847,2026-07
iGBMMMA,2023Q2,3,0,-0.006214,2026-07
iGBMMMA,2023Q3,3,0,0.036219,2026-07
iGBMMMA,2023Q4,3,0,0.013027,2026-07
iGBMMMA,2024Q1,3,0,0.014102,2026-07
iGBMMMA,2024Q2,3,0,0.016489,2026-07
iGBMMMA,2024Q3,3,0,0.017833,2026-07
iGBMMMA,2024Q4,3,0,0.020679,2026-07
iGBMMMA,2025Q1,3,0,0.011132,2026-07
iGBMMMA,2025Q2,3,0,0.016399,2026-07
iGBMMMA,2025Q3,3,0,0.013673,2026-07
iGBMMMA,2025Q4,3,0,0.024674,2026-07
iGBMMMA,2026Q1,3,0,-0.028378,2026-07
iGBMMMA,2026Q2,3,0,0.034021,2026-07
iGBMMMA,2026Q3,1,1,-0.0043,2026-07
iGBMQNT,2000Q1,3,0,-0.004571,2026-07
iGBMQNT,2000Q2,3,0,0.011938,2026-07
iGBMQNT,2000Q3,3,0,-0.054388,2026-07
iGBMQNT,2000Q4,3,0,0.077812,2026-07
iGBMQNT,2001Q1,3,0,0.075804,2026-07
iGBMQNT,2001Q2,3,0,-0.014125,2026-07
iGBMQNT,2001Q3,3,0,0.090386,2026-07
iGBMQNT,2001Q4,3,0,0.000292,2026-07
iGBMQNT,2002Q1,3,0,-0.004302,2026-07
iGBMQNT,2002Q2,3,0,0.141836,2026-07
iGBMQNT,2002Q3,3,0,0.063286,2026-07
iGBMQNT,2002Q4,3,0,0.021244,2026-07
iGBMQNT,2003Q1,3,0,0.052091,2026-07
iGBMQNT,2003Q2,3,0,0.053648,2026-07
iGBMQNT,2003Q3,3,0,-0.017896,2026-07
iGBMQNT,2003Q4,3,0,0.090336,2026-07
iGBMQNT,2004Q1,3,0,0.057542,2026-07
iGBMQNT,2004Q2,3,0,-0.052475,2026-07
iGBMQNT,2004Q3,3,0,-0.007621,2026-07
iGBMQNT,2004Q4,3,0,0.0681,2026-07
iGBMQNT,2005Q1,3,0,0.00335,2026-07
iGBMQNT,2005Q2,3,0,0.029568,2026-07
iGBMQNT,2005Q3,3,0,-0.003618,2026-07
iGBMQNT,2005Q4,3,0,0.021454,2026-07
iGBMQNT,2006Q1,3,0,0.03129,2026-07
iGBMQNT,2006Q2,3,0,0.014042,2026-07
iGBMQNT,2006Q3,3,0,-0.023559,2026-07
iGBMQNT,2006Q4,3,0,0.04378,2026-07
iGBMQNT,2007Q1,3,0,-0.012702,2026-07
iGBMQNT,2007Q2,3,0,0.095148,2026-07
iGBMQNT,2007Q3,3,0,-0.07197,2026-07
iGBMQNT,2007Q4,3,0,0.02908,2026-07
iGBMQNT,2008Q1,3,0,0.057049,2026-07
iGBMQNT,2008Q2,3,0,0.035208,2026-07
iGBMQNT,2008Q3,3,0,-0.057407,2026-07
iGBMQNT,2008Q4,3,0,0.051595,2026-07
iGBMQNT,2009Q1,3,0,0.001334,2026-07
iGBMQNT,2009Q2,3,0,0.011826,2026-07
iGBMQNT,2009Q3,3,0,0.062085,2026-07
iGBMQNT,2009Q4,3,0,0.005942,2026-07
iGBMQNT,2010Q1,3,0,0.018368,2026-07
iGBMQNT,2010Q2,3,0,0.013507,2026-07
iGBMQNT,2010Q3,3,0,0.045741,2026-07
iGBMQNT,2010Q4,3,0,0.054272,2026-07
iGBMQNT,2011Q1,3,0,0.002415,2026-07
iGBMQNT,2011Q2,3,0,0.00411,2026-07
iGBMQNT,2011Q3,3,0,0.016351,2026-07
iGBMQNT,2011Q4,3,0,-0.008524,2026-07
iGBMQNT,2012Q1,3,0,0.028194,2026-07
iGBMQNT,2012Q2,3,0,-0.013191,2026-07
iGBMQNT,2012Q3,3,0,0.026782,2026-07
iGBMQNT,2012Q4,3,0,-0.002293,2026-07
iGBMQNT,2013Q1,3,0,0.03352,2026-07
iGBMQNT,2013Q2,3,0,-0.01113,2026-07
iGBMQNT,2013Q3,3,0,-0.006106,2026-07
iGBMQNT,2013Q4,3,0,0.040192,2026-07
iGBMQNT,2014Q1,3,0,-0.018271,2026-07
iGBMQNT,2014Q2,3,0,0.028324,2026-07
iGBMQNT,2014Q3,3,0,0.045061,2026-07
iGBMQNT,2014Q4,3,0,0.066819,2026-07
iGBMQNT,2015Q1,3,0,0.053602,2026-07
iGBMQNT,2015Q2,3,0,-0.040195,2026-07
iGBMQNT,2015Q3,3,0,0.012561,2026-07
iGBMQNT,2015Q4,3,0,-0.004142,2026-07
iGBMQNT,2016Q1,3,0,0.030031,2026-07
iGBMQNT,2016Q2,3,0,0.000181,2026-07
iGBMQNT,2016Q3,3,0,-0.007733,2026-07
iGBMQNT,2016Q4,3,0,-0.002606,2026-07
iGBMQNT,2017Q1,3,0,0.006917,2026-07
iGBMQNT,2017Q2,3,0,-0.02392,2026-07
iGBMQNT,2017Q3,3,0,0.004312,2026-07
iGBMQNT,2017Q4,3,0,0.028976,2026-07
iGBMQNT,2018Q1,3,0,-0.001931,2026-07
iGBMQNT,2018Q2,3,0,0.001654,2026-07
iGBMQNT,2018Q3,3,0,0.000558,2026-07
iGBMQNT,2018Q4,3,0,-0.00622,2026-07
iGBMQNT,2019Q1,3,0,0.006688,2026-07
iGBMQNT,2019Q2,3,0,0.018992,2026-07
iGBMQNT,2019Q3,3,0,0.009715,2026-07
iGBMQNT,2019Q4,3,0,-5.9e-05,2026-07
iGBMQNT,2020Q1,3,0,-0.031713,2026-07
iGBMQNT,2020Q2,3,0,-0.006788,2026-07
iGBMQNT,2020Q3,3,0,0.008035,2026-07
iGBMQNT,2020Q4,3,0,0.042258,2026-07
iGBMQNT,2021Q1,3,0,0.019204,2026-07
iGBMQNT,2021Q2,3,0,0.013765,2026-07
iGBMQNT,2021Q3,3,0,-0.011597,2026-07
iGBMQNT,2021Q4,3,0,-0.010198,2026-07
iGBMQNT,2022Q1,3,0,0.067168,2026-07
iGBMQNT,2022Q2,3,0,0.051801,2026-07
iGBMQNT,2022Q3,3,0,0.044423,2026-07
iGBMQNT,2022Q4,3,0,-0.022836,2026-07
iGBMQNT,2023Q1,3,0,-0.013748,2026-07
iGBMQNT,2023Q2,3,0,0.004394,2026-07
iGBMQNT,2023Q3,3,0,0.02627,2026-07
iGBMQNT,2023Q4,3,0,-0.034222,2026-07
iGBMQNT,2024Q1,3,0,0.06214,2026-07
iGBMQNT,2024Q2,3,0,-0.014318,2026-07
iGBMQNT,2024Q3,3,0,-0.024466,2026-07
iGBMQNT,2024Q4,3,0,0.035689,2026-07
iGBMQNT,2025Q1,3,0,0.02102,2026-07
iGBMQNT,2025Q2,3,0,-0.023342,2026-07
iGBMQNT,2025Q3,3,0,0.036415,2026-07
iGBMQNT,2025Q4,3,0,0.014765,2026-07
iGBMQNT,2026Q1,3,0,0.036555,2026-07
iGBMQNT,2026Q2,3,0,0.018145,2026-07
iGBMQNT,2026Q3,1,1,-0.0016,2026-07
iGBMRPM,2008Q1,3,0,0.013315,2026-07
iGBMRPM,2008Q2,3,0,0.006544,2026-07
iGBMRPM,2008Q3,3,0,-0.094674,2026-07
iGBMRPM,2008Q4,3,0,-0.065191,2026-07
iGBMRPM,2009Q1,3,0,-0.048785,2026-07
iGBMRPM,2009Q2,3,0,0.00838,2026-07
iGBMRPM,2009Q3,3,0,0.283838,2026-07
iGBMRPM,2009Q4,3,0,0.02357,2026-07
iGBMRPM,2010Q1,3,0,0.048648,2026-07
iGBMRPM,2010Q2,3,0,0.080813,2026-07
iGBMRPM,2010Q3,3,0,0.211741,2026-07
iGBMRPM,2010Q4,3,0,0.055641,2026-07
iGBMRPM,2011Q1,3,0,0.056073,2026-07
iGBMRPM,2011Q2,3,0,0.061126,2026-07
iGBMRPM,2011Q3,3,0,-0.039439,2026-07
iGBMRPM,2011Q4,3,0,0.049344,2026-07
iGBMRPM,2012Q1,3,0,0.073631,2026-07
iGBMRPM,2012Q2,3,0,-0.023029,2026-07
iGBMRPM,2012Q3,3,0,0.074758,2026-07
iGBMRPM,2012Q4,3,0,0.042226,2026-07
iGBMRPM,2013Q1,3,0,0.054028,2026-07
iGBMRPM,2013Q2,3,0,-0.096928,2026-07
iGBMRPM,2013Q3,3,0,0.062031,2026-07
iGBMRPM,2013Q4,3,0,0.056622,2026-07
iGBMRPM,2014Q1,3,0,0.028466,2026-07
iGBMRPM,2014Q2,3,0,0.066997,2026-07
iGBMRPM,2014Q3,3,0,-0.011732,2026-07
iGBMRPM,2014Q4,3,0,0.035933,2026-07
iGBMRPM,2015Q1,3,0,0.036808,2026-07
iGBMRPM,2015Q2,3,0,-0.0438,2026-07
iGBMRPM,2015Q3,3,0,-0.004878,2026-07
iGBMRPM,2015Q4,3,0,0.001601,2026-07
iGBMRPM,2016Q1,3,0,0.036117,2026-07
iGBMRPM,2016Q2,3,0,0.029633,2026-07
iGBMRPM,2016Q3,3,0,0.013188,2026-07
iGBMRPM,2016Q4,3,0,-0.01595,2026-07
iGBMRPM,2017Q1,3,0,0.025628,2026-07
iGBMRPM,2017Q2,3,0,6.9e-05,2026-07
iGBMRPM,2017Q3,3,0,0.030518,2026-07
iGBMRPM,2017Q4,3,0,0.045634,2026-07
iGBMRPM,2018Q1,3,0,-0.022564,2026-07
iGBMRPM,2018Q2,3,0,-0.01431,2026-07
iGBMRPM,2018Q3,3,0,-0.001726,2026-07
iGBMRPM,2018Q4,3,0,-0.053713,2026-07
iGBMRPM,2019Q1,3,0,0.047784,2026-07
iGBMRPM,2019Q2,3,0,0.013999,2026-07
iGBMRPM,2019Q3,3,0,0.031444,2026-07
iGBMRPM,2019Q4,3,0,-0.013177,2026-07
iGBMRPM,2020Q1,3,0,-0.123475,2026-07
iGBMRPM,2020Q2,3,0,-0.011668,2026-07
iGBMRPM,2020Q3,3,0,0.007435,2026-07
iGBMRPM,2020Q4,3,0,0.016826,2026-07
iGBMRPM,2021Q1,3,0,0.04575,2026-07
iGBMRPM,2021Q2,3,0,0.040297,2026-07
iGBMRPM,2021Q3,3,0,0.010154,2026-07
iGBMRPM,2021Q4,3,0,0.023549,2026-07
iGBMRPM,2022Q1,3,0,0.018238,2026-07
iGBMRPM,2022Q2,3,0,0.00835,2026-07
iGBMRPM,2022Q3,3,0,-0.005964,2026-07
iGBMRPM,2022Q4,3,0,0.020607,2026-07
iGBMRPM,2023Q1,3,0,0.013903,2026-07
iGBMRPM,2023Q2,3,0,0.021229,2026-07
iGBMRPM,2023Q3,3,0,0.046205,2026-07
iGBMRPM,2023Q4,3,0,-0.002248,2026-07
iGBMRPM,2024Q1,3,0,0.081137,2026-07
iGBMRPM,2024Q2,3,0,0.010925,2026-07
iGBMRPM,2024Q3,3,0,-0.004222,2026-07
iGBMRPM,2024Q4,3,0,0.009412,2026-07
iGBMRPM,2025Q1,3,0,0.046982,2026-07
iGBMRPM,2025Q2,3,0,-0.015862,2026-07
iGBMRPM,2025Q3,3,0,0.040807,2026-07
iGBMRPM,2025Q4,3,0,0.017365,2026-07
iGBMRPM,2026Q1,3,0,0.0571,2026-07
iGBMRPM,2026Q2,3,0,0.016221,2026-07
iGBMRPM,2026Q3,1,1,0.0209,2026-07
iHFC,2000Q1,3,0,0.050815,2026-07
iHFC,2000Q2,3,0,0.027397,2026-07
iHFC,2000Q3,3,0,0.022556,2026-07
